id,text
4830,رياض ربي يرحمو

4831,ربي يرحمو

4832,الله يرحمه

4833,ربي يرحموا

4834,الله يرحمه

4835,رياض الله يرحمو ويسكنه فسيح جنانه

4836,الله يرحمو او اوسع عليه

4837,ربي يرحموا ان شاء الله

4838,rabi ya rahmou

4839,عـــاونونا بجــام فالصفــحة من فضلكم (:

4840,الله ايرحمه

4841,ربي   يرحمو

4842,رياض ربي يرحمو

4843,Riadh et tout est possible

4844,Riadh sa koul châtain moumkin

4845,Allah yarhmou nchalah

4846,Rebi yrehmou

4847,Lah yerahmo

4848,"رياض
الله يرحمو"

4849,riyadh lah yarahmo

4850,والله للأسف مابعرفه لان لست جزائريا لكن حبكم لهدا الرجل حببني فيه رحمه الله رحمة واسعه

4851,الله يرحمو

4852,الله يرحمو

4853,رياض ربي يرحمه

4854,رياض بوفجي رحمه الله

4855,يا حسرا،  سفير الابتسامة و لم الجراح، كان عندو كريزمة في تقديم البرنامج الاجتماعي بكل انسانية، تارة يبكينا و تارة يفرحنا، ربي يفرحو في الجنة ان شاء الله

4856,ryad allah yerhmou boufedji

4857,Allah yarhmo

4858,الله يرحمه

4859,أكيد بعرفه .الله يرحمو .ذكرياتي في الجزائر محفورة في قلبي .لا ولن أنساها الجزائر الحبيبة .بلد المليون ونصف المليون شهيد .

4860,كان ايرجع الولاد الضايعين لاهلهم

4861,رياض

4862,Riad rabi yarahmou  kol chai momkin

4863,الله يرحمو

4864,ربي يرحمو و يجعل من اعماله صدقة جارية .

4865,رياض ربي يرحموا

4866,"هل تدرون من نحن ؟
 (نحن جيل  الطيبيـن)
�� نحن جيل لم ينهاروا نفسياً من عصا المعلم ولم يتأزموا عاطفياً من ظروفهم العائلية .. ولم تتعلق قلوبهم بغير أمهاتنا .. ولم يبكوا خلف المربيات عند السفر ..
�� نحن جيل لم ندخل مدارسنا بهواتفنا النقالة ولم نشكو من كثافة المناهج الدراسية، ولا حجم الحقائب المدرسية، ولا كثرة الواجبات المنزلية
�� نحن جيل الذين اجتهدنا في حل الكلمات المتقاطعة وفي معرفة صاحب الصورة، وفي الخروج من طريق المتاهة الصحيح ..
�� نحن جيل لم يستذكر لنا أولياء أمورنا دروسنا ولم يكتبوا واجباتنا المدرسية، وكنا ننجح بلا دروس تقوية، وبلا وعود دافعة للتفوق والنجاح.
�� نحن جيل لم نرقص على أغاني السخف، وكنا نٌقبل المصحف عند فتحه وعند غلقة …
�� نحن جيل كنا نلاحق بعضنا في الطرقات القديمة بأمان، ولم نخشى مفاجآت الطريق، ولم يعترض طريقنا لص ولا مجرم ولا خائن وطن.
�� نحن جيل كانت تفاصيل يومهم عفوية جداً.
�� نحن جيل وقفنا في طابور الصباح بنظام، وتمارين الصباح بحماس.
�� نحن جيل كنا ننام عند انطفاء الكهرباء في فناء المنازل..
ونتحدث كثيراً ..
ونتسامر كثيراً ..
ونضحك كثيراً ..
وننظر إلى السماء بفرح ..
ونعد النجوم حتى نغفو ..
�� نحن جيل الذين كنا نحرك كفوفنا للطائرة بفرح، ونٌحيي الشرطي بهيبة.

�� نحن جيل الذين كان للوالدين في داخلنا هيبة، وللمعلم هيبة، وللعشرة هيبة، وكنا نحترم سابع جار، ونتقاسم مع الصديق المصروف والأسرار واللقمة.

أهداء لمن عاش تلك اللحظات الجميلة

نحن جيل  الطيبين"

4867,أيامات العز ...كي كان الهنى و القلوب الصافية النقية التقية...

4868,رياض ربي يرحمو

4869,Kol chaya mamekin cha bakani mal khatera

4870,الله يرحمو

4871,رياض الله يرحمو

4872,ربي يرحمه برحمته الواسعة

4873,Ellah yerhmou

4874,الله يرحمو

4875,الله يرحمه

4876,الله يرحمو

4877,رياض الله يرحمو

4878,الله يرحمه كان إنساني و طيب اللهم اغفر له و ارحمه يارب العالمين

4879,riadh allah yarzhmou w ywasi alih

4880,Chahal kont nhabou ellah yerhmo

4881,رياض الله يرحمو

4882,Ryaad

4883,ربي يرحموا

4884,Riad

4885,W kont  nmot aliha

4886,RIADH RABBI YERRAHMOU.

4887,ربي يرحمو و يجعل من اعماله صدقة جارية . كان رجلا صادقا في برنامجه .

4888,ربي يرحمو

4889,الله ير حمو

4890,Alah  yarahmou

4891,الله يرحمو

4892,Allah yerahmah

4893,Alah yarahmo

4894,Alah yarahmek ya ryad boufedji que ton âme repose en paix

4895,الله يرحمو

4896,الله يرحم

4897,رحمه الله

4898,rabi yerahmah w inshallah ykoun min ahl el jena

4899,الله يرحمو

4900,الله يرحم

4901,الله يرحمو

4902,الله يرحمو ويجعلو من أهل الجنة يا رب

4903,Il était un brave homme <3

4904,Ellah yarahmou

4905,Riadh boufaji tout est possible

4906,الله يرحمو

4907,Allah yarhmou ryad

4908,الله يرحمه

4909,rabi yrahmo

4910,fa7la

4911,الله يبارك

4912,الخموس عليها، ما شاء الله ربي يحفظها

4913,ماشاء الله

4914,بسم لله ماشاءالله ربي يحفظهاقمرمنور

4915,الله ابارك بنات الشاوية فحلات من اصغر

4916,ماشاءالله

4917,Allah ybarak

4918,Bent chaouia bent rjel a khouya

4919,^^ ما شاء الله

4920,Mosetakebil zahire

4921,wawe vive chawya 7na fe7late

4922,Yamami thabel mashaa llah

4923,هذي واش راهي دير

4924,احليلللللللللليييي

4925,تهبل ربي يحميها��

4926,ماشاء الله ويبارك جمال وابداع الجزاءر عباد وبلاد

4927,Chawya hora

4928,هههههههه يا مامي

4929,ca promet

4930,الله يبارك على بنات شاويه احرار

4931,الله يخليها للأهلها

4932,ياعمري بينا فحلة طلعت ليك يدين كسرة  ربي يرزقك بوحدة كيفها أمين

4933,Allah ybarak fil bente

4934,������ مشاء الله على هدا الزين

4935,YA HABOUBA.

4936,عسل

4937,Ya omriii

4938,Allah kbarek

4939,الله يبارك

4940,الله يبارك و خموس عليها بنت الجزائر فحلة

4941,horrrrra rabi ybarek

4942,ههههه الفحلة نتاعنا رب يحفظها كرطوسة

4943,ماشاء الله

4944,اوكان كامل الأمهات  اعلمو بناتهم هاكذا

4945,ربي يسعدها و يكتب لها ايام حلوه

4946,الله يبارك

4947,ما احلاها و هي كبيرة

4948,بنت الشاوية الاصالة والرزانة شاوية وافتخر

4949,allah yahfadha

4950,خمسة و خموس عليها

4951,الله يبارك فحلين

4952,Rabi ybarak

4953,"راها مشغولة جدا عندها ضيوف...
ربي يحفظها"

4954,ما شاء الله

4955,هبال

4956,الله الله عليها.

4957,ماشاء الله الله يبرك

4958,ربي يحفظك صغيرة وكبيرة

4959,Walahe mra ta3 dare

4960,Lahibarak allaho mahfidha

4961,الله  يبارك

4962,فحلة وممتازة للغاية

4963,ou dak azin

4964,سلام حار الى ناس الشاوية

4965,Hadi zawedjoha el waldi medin bari nakhetabh man darewak

4966,Muchas gracias air algerie bueno compagnie

4967,Merci

4968,"Merci bcp air Algerie , à la compagnie aussi je lui souhaite une très bonne année 2016."

4969,A vous aussi merci

4970,Bonne année à toutes et à tous :D

4971,الله يهديكم

4972,"Bonne année  et vive air Algérie et vive tous ce qui est algérien, je suis algérien et fière de l`être."

4973,Happy New year ♡

4974,Courage a l admin de la page qui lit de tous ;) Bonne Année 2016.

4975,Bonne année à la compagnie

4976,"عفوا لكن نحن نتكلم بالعربية 
الله غالب كرامتنا لاتسمح بالركوع لعقدة ديغول"

4977,Bonne année à vous tous et Bonne année AH   ������

4978,Merci!

4979,La multi ani 2016 . Merci Air Algerie

4980,Air Algerie la crème de beauté Nchallah en 2016 vs accepterait ma candidature

4981,Bonne et heureuse annee a ts les membres air algerie

4982,"bonne année ,meilleurs vœux pour 2016"

4983,"Merci !
Et bonne année à tous les personnels d`air Algérie !"

4984,Bne année AH ❤

4985,Bonne année air Algérie

4986,Bonjour air Algérie  bonne année  2016

4987,Bonne année

4988,Bne année AH ��������

4989,Bonne année

4990,Bonne et heureuse année 2016��������������

4991,heureuse nouvelle année 2016! �� Je vais voler sur Air Algérie d`été de 2016! ��

4992,عام سعيد و كل عام و أنتم بألف خير

4993,Bonne année

4994,Happy  new year 2016

4995,Bonne année

4996,Bonne année

4997,Bonne et heureuse année pour tout le peuple algérien où qu`il soit . Bonne Année

4998,Bonne année

4999,Q du bonheuuuur

5000,Bonne année chers collègues rabi y3awankoum

5001,Bonne année air Algérie je vous aime

5002,bonne année à tout l`équipe  air Algérie  vous êtes  toujours  les meilleurs que 2016 vous portera beaucoup  de succès  et santé  pour tous les travailleurs  d`air Algérie.

5003,Bonne année

5004,Bonne année. ..bcp de réussites. ...

5005,Bonne et Heureuse année 2016

5006,"Que 2016 soit, pour vous et vos proches, comme un feu d`artifice, plein de moments forts, brillants, d`émotions, de bonnes surprises..."

5007,Bn année #air_Algérie

5008,Bonne Anne  A air Algérie

5009,merci bonne année a tous le personnelle de air Algérie

5010,merci bcp la compagnie Air Algerie  je vous souaitent une bonne et heureuse année 3am sa3id pour le personnel

5011,Bonne année à tout les équipages de Air Algérie 

5012,Bonne année à vous tous

5013,Bonne année et j esp te voir bientôt sur un des vols de air Algérie et je viendrais te saluer a l aeroport

5014,Merci à vous de meme bonne et heureuse année 2016

5015,Bonne année l`équipe d`air Algerie

5016,Bonne année et meilleurs vœux à toute l`équipe de air Algérie

5017,Bonne année à toute l`equipe d`air

5018,BONNE ANNÉE... Et plus de promotions SVP...:-)

5019,bonnne et heureuse année 2016

5020,Bonne année à tous

5021,bonne et heureuse annee 2016 que cette annee soit l année de promo-air-algerie; sante joie et paix

5022,Bonne année  et bonne promotion en vue pour l année 2016?

5023,Très bonne Année et bonne santé à tout l`équipe air Algérie

5024,mrc meilleure vœux a tout

5025,bonne année.plein de joie et d amour inchalah

5026,Bonne Année

5027,Bonne  année  2016  air  algerie

5028,Bonne anne air algerie feliz ano nuevo

5029,bonne AIR Algérie 2016 sans les syndicats et sans bouderbala

5030,Bonne année air algerie on vs souhaite bcp d recrutement surtt les hôtesses

5031,Bonne année à vous aussi

5032,Bonne année à tous

5033,Bonne année a air algerie?

5034,Bonne Année 2016

5035,Bonne année AIR ALGERIE avec bcp de succés et encourageons notre compagnie nationale et achetez produit Algerien!!!

5036,Rabi  ye3awnek  w yenja7kom .....

5037,Vive air algerie. .....

5038,Air algerie de merde tfouuuuu

5039,"استقلّت دراّجتها بعد أن استقالت.. 
متى يستقيل ....؟؟و متى تستقلّ الشعوب؟؟"

5040,الشاب مصطفى ياسر سدر  من الخليل، كان أهله يبحثون عنه منذ الظهر، ثم تبيّن أن مخابرات السلطة اعتقلته واعتدت عليه بالضرب عقب مشاركته في مسيرة التضامن مع الأسير محمد القيق.

5041,"شكرا لكم على المشاركة ونشر الفكرة 
# تنديد بدون تخريب

شاهد الان الاغنية الجديدة #الله_لا_تربحكم : https:\/\/youtu.be\/EQxv7UG4wDQ"

5042,"شكرا للأعلامي النزيه  Zoubir Fadel من قناة KBC على تقريره حول الأغنية الأخيرة 
الحمد لله كاين عباد صح تريد جزائر بدون حقد ولا كراهية"

5043,تواصل التغطية الاعلامية للاغنية الحديدة بتقرير قناة الخبر الجزائرية : لطفي دوبل كانو يواصل رفع سقف الحرية ب 

5044,"السلام عليكم و رحمة الله تعالى وبركاته . .أزول فلاون لحباب 
الحمدلله الفكرة بدأت توصل
تنديد بدون تخريب
شكرا

شاهد الان الاغنية الجديدة  #الله_لا_تربحكم  : https:\/\/youtu.be\/EQxv7UG4wDQ"

5045,تدشين الجسر اليوم بجيجل

5046,"تقرير استخباراتي أمريكي: هذا ما يُحضر للجزائر.. تابع التفاصيل من هنا:
http:\/\/www.elbilad.net\/article\/detail?id=50688"

5047,"قرارا جديد يُشرع في تطبيقه على الحدود الجزائرية المغربية .. ويثير موجة احتجاجات واسعة..

تابع التفاصيل كاملة من هنا:
http:\/\/www.elbilad.net\/Article\/detail?id=50694"

5048,"#PackGO
Avec le nouveau pack GO, achetez un SIM Djezzy GO et bénéficiez d’un ALCATEL ONE TOUCH 1050D à 1990DA ! Cliquez ici pour les détails : http:\/\/goo.gl\/4TUHwr

الجديد GO مع الباك 
و إستفيدوا من هاتف GO إشتروا شريحة
بسعر Alcatel One Touche 1050D
1990 DA
http:\/\/goo.gl\/WubIL5 : لأكثر تفاصيل إضغطوا على الرابط"

5049,"L`évolution n`arrange pas tout le monde, n`est ce pas  ? :D

التطور لا يساعد الجميع، أليس كذلك ؟"

5050,"Google aurait choisi HTC pour ses prochains smartphones Nexus. Qui parmi nous possède un HTC ?

 Google 
قد تختار شركة  HTC 
لصناعة هواتفها  NEXUS
من منكم لديه هاتف HTC ؟"

5051,"Snake est le meilleur jeu de tous les temps, qui est d`accord ? :)

Snake
  هي أفضل لعبة، هل توافقون ؟"

5052,"Soyez toujours prêts à relever les défis, n`ayez pas peur des échecs. Bon début de semaine à tous :)

كونوا دائمًا مستعدين لرفع التحديات، لا تخافوا من الفشل. بداية أسبوع موفقة للجميع :)"
